Date,Tokyo,Paris,New York
1981-12-29,11.5,7.42,0.21
1981-12-30,7.44,8.08,-0.25
1981-12-31,5.46,8.8,5.16
1982-01-01,7.07,6.23,1.13
1982-01-02,5.01,7.76,-1.02
1982-01-03,5.64,9.09,6.41
1982-01-04,9.78,10.79,5.19
1982-01-05,9.14,10.47,2.17
1982-01-06,5.63,3.0,4.61
1982-01-07,1.88,-3.21,-1.63
1982-01-08,3.29,-3.04,-1.85
1982-01-09,6.89,1.57,-9.62
1982-01-10,7.15,-3.24,-13.06
1982-01-11,5.35,-1.57,-10.85
1982-01-12,10.0,-3.96,-8.41
1982-01-13,6.62,-5.32,-4.75
1982-01-14,4.47,-5.47,-5.36
1982-01-15,4.32,1.56,-6.5
1982-01-16,2.09,6.75,-13.0
1982-01-17,2.01,5.69,-16.92
1982-01-18,4.14,4.25,-10.66
1982-01-19,2.45,5.8,-4.61
1982-01-20,2.29,5.67,-5.11
1982-01-21,5.0,4.98,-10.1
1982-01-22,7.96,4.52,-3.64
1982-01-23,5.47,3.48,-1.2
1982-01-24,6.09,1.22,-8.98
1982-01-25,5.28,1.08,-9.08
1982-01-26,5.7,6.11,-10.41
1982-01-27,4.7,4.38,-5.74
1982-01-28,3.51,3.64,-0.99
1982-01-29,0.52,8.09,-0.76
1982-01-30,0.98,8.88,3.2
1982-01-31,3.55,8.32,5.64
1982-02-01,3.38,7.16,-1.45
1982-02-02,1.66,1.78,3.54
1982-02-03,4.0,4.23,6.56
1982-02-04,3.94,7.87,-0.36
1982-02-05,1.67,8.14,1.81
1982-02-06,2.86,8.74,-3.31
1982-02-07,0.42,8.3,0.17
1982-02-08,1.27,7.48,1.29
1982-02-09,2.57,6.73,-1.49
1982-02-10,2.09,6.4,-4.03
1982-02-11,5.14,7.33,-2.85
1982-02-12,5.63,8.8,-1.01
1982-02-13,4.92,7.31,-1.54
1982-02-14,4.13,4.66,3.33
1982-02-15,4.73,3.22,7.68
1982-02-16,7.17,2.92,2.0
1982-02-17,4.49,2.61,-0.39
1982-02-18,7.21,5.25,1.14
1982-02-19,8.77,4.24,3.12
1982-02-20,11.05,0.59,2.57
1982-02-21,6.93,0.77,2.79
1982-02-22,7.11,0.43,1.79
1982-02-23,6.46,0.77,1.64
1982-02-24,3.2,-0.31,-3.24
1982-02-25,3.25,-0.13,-4.99
1982-02-26,3.44,0.25,-0.59
1982-02-27,5.81,5.36,0.79
1982-02-28,8.77,9.94,-0.42
1982-03-01,5.66,10.75,3.31
1982-03-02,4.59,7.88,-0.55
1982-03-03,5.49,9.78,-2.5
1982-03-04,9.42,6.74,4.63
1982-03-05,12.96,4.45,0.74
1982-03-06,6.88,2.88,2.22
1982-03-07,5.53,1.75,-0.13
1982-03-08,4.59,1.97,-0.72
1982-03-09,7.11,3.35,-0.55
1982-03-10,8.41,6.74,5.05
1982-03-11,10.23,5.9,8.36
1982-03-12,11.32,5.86,6.56
1982-03-13,10.79,4.75,9.35
1982-03-14,9.83,6.28,5.48
1982-03-15,13.11,8.87,3.97
1982-03-16,13.93,6.39,2.16
1982-03-17,9.33,5.7,3.59
1982-03-18,7.85,4.91,6.37
1982-03-19,8.88,4.44,5.56
1982-03-20,8.74,6.26,6.35
1982-03-21,10.6,4.46,6.9
1982-03-22,12.12,4.61,6.04
1982-03-23,12.37,6.14,5.79
1982-03-24,9.75,6.5,6.38
1982-03-25,6.26,7.61,7.2
1982-03-26,6.54,8.95,1.98
1982-03-27,6.98,10.48,-0.1
1982-03-28,7.24,9.78,4.64
1982-03-29,9.1,6.03,7.0
1982-03-30,13.96,4.36,10.39
1982-03-31,13.19,5.26,12.15
1982-04-01,11.85,7.76,7.8
1982-04-02,13.62,9.13,7.72
1982-04-03,12.13,9.34,6.61
1982-04-04,7.38,11.7,2.06
1982-04-05,9.8,12.75,1.24
1982-04-06,12.98,11.77,-4.55
1982-04-07,13.3,12.98,-1.21
1982-04-08,14.52,9.59,0.62
1982-04-09,12.6,5.0,4.31
1982-04-10,10.62,6.43,6.6
1982-04-11,11.46,6.63,6.04
1982-04-12,13.64,4.77,9.09
1982-04-13,13.76,4.06,10.01
1982-04-14,15.8,5.77,8.01
1982-04-15,14.47,8.53,10.37
1982-04-16,15.03,10.86,15.53
1982-04-17,11.77,10.64,13.43
1982-04-18,12.22,7.07,11.22
1982-04-19,13.55,10.55,12.33
1982-04-20,15.92,10.47,13.87
1982-04-21,12.82,9.32,9.82
1982-04-22,10.47,11.01,9.99
1982-04-23,14.06,10.42,15.34
1982-04-24,15.41,7.92,16.33
1982-04-25,16.68,8.58,14.81
1982-04-26,17.03,9.07,15.42
1982-04-27,14.04,8.83,10.19
1982-04-28,13.88,10.43,11.71
1982-04-29,16.65,9.41,14.6
1982-04-30,18.83,7.89,17.08
1982-05-01,18.96,10.08,16.13
1982-05-02,19.7,9.09,15.28
1982-05-03,20.78,11.15,15.31
1982-05-04,19.25,9.36,14.28
1982-05-05,18.64,7.57,16.15
1982-05-06,19.29,6.69,17.02
1982-05-07,18.13,7.95,13.5
1982-05-08,19.58,7.25,15.46
1982-05-09,19.84,7.58,16.0
1982-05-10,21.4,9.29,15.99
1982-05-11,21.5,11.6,14.21
1982-05-12,21.85,15.87,15.21
1982-05-13,23.09,16.34,16.07
1982-05-14,16.95,17.49,17.06
1982-05-15,16.31,18.44,17.56
1982-05-16,17.89,17.17,19.59
1982-05-17,19.0,15.9,18.0
1982-05-18,19.91,14.32,18.86
1982-05-19,18.15,16.05,21.09
1982-05-20,15.58,14.95,18.61
1982-05-21,17.88,14.75,13.94
1982-05-22,16.92,15.07,11.86
1982-05-23,18.31,12.08,12.25
1982-05-24,20.55,13.08,16.15
1982-05-25,20.84,15.34,18.89
1982-05-26,20.86,19.13,20.07
1982-05-27,22.11,16.13,17.27
1982-05-28,22.94,14.76,16.82
1982-05-29,23.67,15.78,19.31
1982-05-30,21.95,18.08,17.18
1982-05-31,17.22,20.03,16.77
1982-06-01,19.64,19.23,19.37
1982-06-02,21.68,20.54,19.03
1982-06-03,20.42,19.97,17.78
1982-06-04,19.03,21.81,16.53
1982-06-05,21.59,21.81,15.81
1982-06-06,22.22,22.02,14.4
1982-06-07,21.25,19.9,15.49
1982-06-08,22.82,20.67,18.74
1982-06-09,22.14,20.75,19.57
1982-06-10,22.82,19.85,16.66
1982-06-11,22.67,16.99,14.75
1982-06-12,24.29,13.63,12.56
1982-06-13,21.99,13.37,15.07
1982-06-14,17.98,14.32,19.35
1982-06-15,21.4,15.69,23.14
1982-06-16,21.2,15.94,21.97
1982-06-17,21.74,17.29,22.26
1982-06-18,21.54,17.23,19.63
1982-06-19,22.21,15.28,20.55
1982-06-20,22.47,16.71,20.72
1982-06-21,21.64,18.64,21.77
1982-06-22,21.23,18.31,19.98
1982-06-23,20.55,16.39,20.12
1982-06-24,19.18,17.08,21.66
1982-06-25,20.43,17.25,23.36
1982-06-26,17.39,16.14,22.87
1982-06-27,20.26,16.1,21.99
1982-06-28,21.43,16.62,22.91
1982-06-29,21.68,15.45,22.5
1982-06-30,18.8,15.73,20.84
1982-07-01,19.1,19.31,20.74
1982-07-02,19.05,23.1,20.45
1982-07-03,20.53,17.31,19.25
1982-07-04,20.7,16.2,20.78
1982-07-05,22.58,17.86,21.21
1982-07-06,22.48,18.99,22.3
1982-07-07,20.13,19.08,25.75
1982-07-08,22.51,22.31,26.44
1982-07-09,22.56,23.39,25.39
1982-07-10,23.58,21.68,24.03
1982-07-11,24.81,23.97,24.99
1982-07-12,26.81,25.62,26.41
1982-07-13,23.32,25.47,25.14
1982-07-14,23.2,22.82,25.06
1982-07-15,21.81,19.73,26.17
1982-07-16,21.52,18.18,27.64
1982-07-17,22.1,18.44,28.75
1982-07-18,24.33,19.54,29.19
1982-07-19,22.83,20.92,25.09
1982-07-20,23.65,21.65,22.39
1982-07-21,21.66,21.94,24.29
1982-07-22,23.44,18.94,24.89
1982-07-23,23.8,18.15,25.17
1982-07-24,23.21,17.29,25.25
1982-07-25,22.33,17.28,27.37
1982-07-26,21.89,16.68,26.13
1982-07-27,22.43,15.77,24.25
1982-07-28,23.7,17.11,23.23
1982-07-29,24.29,19.04,23.05
1982-07-30,24.63,18.6,22.78
1982-07-31,25.13,18.23,24.51
1982-08-01,25.12,19.87,24.39
1982-08-02,26.12,20.89,24.18
1982-08-03,24.73,20.47,24.05
1982-08-04,25.91,19.3,25.2
1982-08-05,25.53,18.34,23.87
1982-08-06,25.28,17.7,22.56
1982-08-07,25.63,18.26,23.54
1982-08-08,25.08,18.72,24.85
1982-08-09,25.71,18.46,25.3
1982-08-10,26.56,18.29,22.38
1982-08-11,26.24,20.63,20.05
1982-08-12,24.49,21.02,21.11
1982-08-13,25.73,17.52,21.37
1982-08-14,26.66,18.28,23.14
1982-08-15,25.81,18.39,24.21
1982-08-16,24.68,18.35,24.37
1982-08-17,25.24,17.7,21.74
1982-08-18,25.98,18.23,22.68
1982-08-19,26.08,16.56,23.78
1982-08-20,26.74,14.72,21.23
1982-08-21,27.2,14.25,16.97
1982-08-22,27.57,15.32,20.52
1982-08-23,27.22,16.21,22.71
1982-08-24,27.39,15.42,23.02
1982-08-25,27.09,17.7,21.07
1982-08-26,26.3,16.27,21.0
1982-08-27,27.17,15.21,19.81
1982-08-28,27.36,14.91,15.38
1982-08-29,27.46,16.26,17.89
1982-08-30,26.03,16.08,20.44
1982-08-31,26.17,13.37,21.77
1982-09-01,25.83,14.2,23.41
1982-09-02,25.91,17.16,22.99
1982-09-03,23.57,15.17,19.2
1982-09-04,20.68,18.17,18.86
1982-09-05,22.23,22.72,19.85
1982-09-06,21.52,17.18,19.22
1982-09-07,23.31,15.91,17.48
1982-09-08,23.38,17.11,18.75
1982-09-09,24.44,16.51,20.7
1982-09-10,23.4,19.38,22.39
1982-09-11,20.64,19.1,22.37
1982-09-12,21.71,19.38,20.45
1982-09-13,22.67,17.02,20.36
1982-09-14,21.17,18.73,20.35
1982-09-15,19.24,20.86,20.65
1982-09-16,21.07,21.86,18.37
1982-09-17,20.27,21.11,18.29
1982-09-18,20.01,20.64,17.41
1982-09-19,19.21,19.39,15.75
1982-09-20,20.57,19.0,15.55
1982-09-21,22.75,16.88,16.1
1982-09-22,20.96,12.82,17.08
1982-09-23,19.0,12.39,16.22
1982-09-24,20.44,15.47,16.91
1982-09-25,23.74,15.8,16.68
1982-09-26,24.51,14.64,19.77
1982-09-27,23.61,14.23,18.43
1982-09-28,20.81,14.88,18.09
1982-09-29,20.23,15.7,16.91
1982-09-30,20.04,13.8,18.77
1982-10-01,19.82,12.21,18.02
1982-10-02,18.68,13.69,16.51
1982-10-03,18.77,12.91,19.13
1982-10-04,19.74,11.72,17.3
1982-10-05,20.22,9.99,18.93
1982-10-06,17.01,8.4,18.85
1982-10-07,17.58,10.97,20.18
1982-10-08,16.99,10.54,18.07
1982-10-09,15.59,11.24,11.86
1982-10-10,15.98,10.95,10.7
1982-10-11,17.04,11.81,13.44
1982-10-12,19.42,11.1,14.84
1982-10-13,19.7,12.53,15.76
1982-10-14,19.68,10.86,14.75
1982-10-15,19.94,8.96,11.83
1982-10-16,17.13,8.77,8.82
1982-10-17,13.73,12.18,8.66
1982-10-18,15.98,11.56,11.73
1982-10-19,18.12,9.36,14.56
1982-10-20,19.19,9.81,15.14
1982-10-21,17.35,11.42,8.78
1982-10-22,16.53,11.69,6.63
1982-10-23,17.16,9.75,7.63
1982-10-24,15.8,8.35,8.27
1982-10-25,12.22,9.24,10.52
1982-10-26,13.01,12.94,10.29
1982-10-27,14.54,12.36,10.12
1982-10-28,16.8,11.09,11.76
1982-10-29,16.42,8.75,12.77
1982-10-30,15.92,7.66,13.89
1982-10-31,17.94,8.73,16.35
1982-11-01,18.85,11.87,17.1
1982-11-02,12.95,10.21,16.63
1982-11-03,12.9,10.39,17.79
1982-11-04,16.43,9.44,13.58
1982-11-05,15.03,9.23,5.4
1982-11-06,14.36,9.61,6.52
1982-11-07,13.76,12.26,10.32
1982-11-08,16.82,14.19,11.12
1982-11-09,16.25,11.37,7.01
1982-11-10,14.35,10.08,8.35
1982-11-11,15.73,9.83,14.37
1982-11-12,14.66,9.75,11.7
1982-11-13,15.13,7.54,5.41
1982-11-14,14.99,5.07,6.84
1982-11-15,15.11,3.58,3.25
1982-11-16,17.07,4.28,6.03
1982-11-17,12.87,6.49,7.17
1982-11-18,14.38,10.71,9.4
1982-11-19,14.36,8.85,9.46
1982-11-20,14.39,6.63,10.77
1982-11-21,12.85,4.83,11.28
1982-11-22,15.3,8.12,11.85
1982-11-23,14.71,11.43,10.25
1982-11-24,10.76,9.46,3.29
1982-11-25,7.26,7.95,5.67
1982-11-26,8.32,6.02,4.74
1982-11-27,6.97,3.87,0.34
1982-11-28,6.62,3.57,7.64
1982-11-29,12.87,2.75,8.03
1982-11-30,16.21,2.67,8.96
1982-12-01,11.61,3.13,11.34
1982-12-02,11.52,3.9,10.11
1982-12-03,12.76,3.18,14.49
1982-12-04,11.78,2.57,13.19
1982-12-05,14.26,4.5,16.15
1982-12-06,4.92,7.95,10.67
1982-12-07,5.12,9.34,6.6
1982-12-08,7.39,8.78,4.01
1982-12-09,5.21,9.73,-3.35
1982-12-10,8.27,8.26,1.75
1982-12-11,14.4,5.16,-2.54
1982-12-12,10.7,6.4,-5.18
1982-12-13,7.25,3.43,-2.24
1982-12-14,6.99,1.75,3.11
1982-12-15,7.42,9.73,11.15
1982-12-16,9.14,9.81,3.42
1982-12-17,8.72,4.04,-2.71
1982-12-18,6.53,1.25,-0.17
1982-12-19,4.1,1.73,1.99
1982-12-20,6.5,6.7,3.13
1982-12-21,8.59,4.53,2.3
1982-12-22,7.99,2.06,3.02
1982-12-23,9.31,-1.31,6.77
1982-12-24,8.9,-0.23,8.29
1982-12-25,7.72,5.78,13.19
1982-12-26,5.81,7.76,4.52
1982-12-27,7.5,7.7,9.74
1982-12-28,7.89,4.56,11.95
1982-12-29,7.39,1.61,3.51
1982-12-30,7.03,-1.23,2.23
1982-12-31,4.82,-2.45,3.73
1983-01-01,4.36,-1.37,3.5
1983-01-02,3.11,4.74,3.12
1983-01-03,4.22,10.05,-1.19
1983-01-04,5.31,10.63,2.4
1983-01-05,7.98,12.34,4.78
1983-01-06,7.45,10.01,5.27
1983-01-07,7.92,5.46,5.31
1983-01-08,9.98,5.18,1.49
1983-01-09,5.48,4.48,4.53
1983-01-10,2.5,7.15,10.88
1983-01-11,3.87,3.83,4.7
1983-01-12,5.7,3.92,-1.74
1983-01-13,5.67,3.61,-1.54
1983-01-14,4.53,3.02,2.4
1983-01-15,4.37,8.33,0.15
1983-01-16,4.06,9.4,-2.71
1983-01-17,7.07,7.37,-5.05
1983-01-18,3.82,5.84,-9.0
1983-01-19,4.86,2.62,-8.26
1983-01-20,3.5,0.65,-4.72
1983-01-21,2.74,3.48,-2.15
1983-01-22,0.51,3.55,3.68
1983-01-23,2.96,0.55,5.24
1983-01-24,4.67,1.92,3.08
1983-01-25,5.25,8.3,1.87
1983-01-26,6.55,10.23,0.02
1983-01-27,6.36,10.33,-0.53
1983-01-28,6.99,9.35,-0.57
1983-01-29,8.36,9.25,1.23
1983-01-30,7.94,6.32,4.02
1983-01-31,6.01,5.42,3.15
1983-02-01,7.46,7.63,4.53
1983-02-02,5.76,4.09,11.08
1983-02-03,5.03,3.95,3.85
1983-02-04,4.72,1.46,-2.11
1983-02-05,5.07,4.85,-3.42
1983-02-06,7.05,3.46,0.03
1983-02-07,4.92,2.06,-0.5
1983-02-08,5.88,0.4,-2.58
1983-02-09,5.8,-1.21,-6.33
1983-02-10,4.01,-1.74,-6.36
1983-02-11,4.61,-1.56,-4.75
1983-02-12,3.72,-1.09,-5.94
1983-02-13,1.78,-2.08,-3.82
1983-02-14,3.84,-1.93,0.29
1983-02-15,7.13,0.14,1.83
1983-02-16,7.1,-1.32,3.04
1983-02-17,4.32,-1.13,4.18
1983-02-18,5.23,-0.37,2.42
1983-02-19,3.39,-0.19,2.14
1983-02-20,4.15,-0.18,3.03
1983-02-21,2.85,0.54,5.1
1983-02-22,4.67,-0.72,5.59
1983-02-23,6.29,1.82,3.76
1983-02-24,3.84,5.89,3.22
1983-02-25,4.64,8.09,0.32
1983-02-26,3.49,10.45,0.48
1983-02-27,5.25,7.43,3.92
1983-02-28,6.27,6.6,5.08
1983-03-01,9.71,4.72,7.71
1983-03-02,7.29,4.69,7.92
1983-03-03,9.69,3.56,5.18
1983-03-04,5.78,5.36,4.5
1983-03-05,5.09,5.47,4.68
1983-03-06,6.13,6.0,6.38
1983-03-07,5.15,6.36,3.79
1983-03-08,4.03,7.85,5.27
1983-03-09,7.3,6.0,5.06
1983-03-10,7.62,4.57,4.9
1983-03-11,9.35,4.55,3.66
1983-03-12,10.2,7.24,5.18
1983-03-13,8.39,9.06,7.3
1983-03-14,5.23,10.06,9.98
1983-03-15,7.3,7.01,6.89
1983-03-16,7.76,5.91,4.99
1983-03-17,8.07,9.46,6.29
1983-03-18,4.89,11.23,11.32
1983-03-19,7.85,11.03,10.71
1983-03-20,9.52,9.81,8.81
1983-03-21,7.76,8.48,5.84
1983-03-22,11.04,6.17,1.39
1983-03-23,12.99,8.39,1.57
1983-03-24,10.27,6.56,1.57
1983-03-25,8.41,4.41,2.53
1983-03-26,8.89,3.94,4.78
1983-03-27,7.61,4.14,9.32
1983-03-28,10.02,4.68,6.3
1983-03-29,9.05,4.9,2.81
1983-03-30,8.81,7.83,3.86
1983-03-31,10.1,7.74,6.82
1983-04-01,12.55,5.86,6.87
1983-04-02,13.62,5.41,7.69
1983-04-03,13.69,2.83,8.81
1983-04-04,13.63,2.99,9.78
1983-04-05,11.96,6.31,8.58
1983-04-06,14.4,7.04,10.19
1983-04-07,15.62,7.64,11.29
1983-04-08,13.8,9.42,10.44
1983-04-09,12.82,7.92,8.39
1983-04-10,14.65,13.31,9.5
1983-04-11,16.35,8.14,9.29
1983-04-12,11.96,5.27,9.3
1983-04-13,13.01,5.25,7.37
1983-04-14,15.68,6.88,10.44
1983-04-15,17.21,9.02,10.07
1983-04-16,13.44,12.51,6.66
1983-04-17,11.27,12.99,7.11
1983-04-18,13.97,11.3,4.59
1983-04-19,16.72,8.27,4.47
1983-04-20,15.72,10.74,8.18
1983-04-21,14.2,8.11,10.43
1983-04-22,14.98,10.55,12.0
1983-04-23,15.78,9.64,11.71
1983-04-24,17.39,10.3,9.3
1983-04-25,19.08,10.37,9.7
1983-04-26,19.74,9.8,13.85
1983-04-27,20.01,9.73,17.53
1983-04-28,19.34,10.01,18.12
1983-04-29,20.13,10.97,17.57
1983-04-30,14.44,12.23,17.96
1983-05-01,16.23,10.41,18.36
1983-05-02,18.1,9.73,19.7
1983-05-03,18.03,9.99,17.5
1983-05-04,19.02,12.25,14.14
1983-05-05,18.31,14.57,13.75
1983-05-06,18.05,14.92,14.74
1983-05-07,20.62,12.0,15.63
1983-05-08,18.7,11.03,11.87
1983-05-09,17.89,10.25,10.74
1983-05-10,18.8,8.94,11.42
1983-05-11,19.61,9.43,11.78
1983-05-12,19.7,10.65,14.07
1983-05-13,19.97,11.2,14.99
1983-05-14,20.35,10.83,15.83
1983-05-15,17.97,12.18,12.99
1983-05-16,17.16,12.11,9.63
1983-05-17,17.66,11.31,12.05
1983-05-18,17.8,10.83,13.29
1983-05-19,19.47,11.22,15.87
1983-05-20,20.66,8.64,17.81
1983-05-21,21.06,9.81,16.26
1983-05-22,22.52,10.39,18.13
1983-05-23,19.4,10.98,18.52
1983-05-24,17.78,11.42,16.2
1983-05-25,14.88,10.98,15.63
1983-05-26,14.76,10.07,13.95
1983-05-27,18.16,10.26,14.2
1983-05-28,20.21,11.4,15.09
1983-05-29,20.56,11.18,18.2
1983-05-30,22.04,13.68,17.54
1983-05-31,22.19,17.87,16.91
1983-06-01,22.92,16.92,17.41
1983-06-02,20.47,15.14,19.43
1983-06-03,19.73,18.99,19.81
1983-06-04,17.35,21.85,20.33
1983-06-05,18.87,22.11,21.29
1983-06-06,19.23,20.56,21.14
1983-06-07,21.15,21.84,20.42
1983-06-08,21.69,20.45,17.18
1983-06-09,22.22,18.24,16.74
1983-06-10,20.5,15.36,20.24
1983-06-11,17.26,16.47,23.92
1983-06-12,18.22,17.75,26.16
1983-06-13,19.72,15.14,25.67
1983-06-14,21.82,14.09,25.01
1983-06-15,22.05,12.61,25.43
1983-06-16,18.08,12.77,20.94
1983-06-17,19.62,13.06,21.46
1983-06-18,18.19,12.68,23.49
1983-06-19,21.21,17.63,22.98
1983-06-20,19.97,19.59,21.56
1983-06-21,21.55,18.51,22.59
1983-06-22,19.78,19.11,24.14
1983-06-23,19.73,19.42,25.69
1983-06-24,19.86,18.95,23.93
1983-06-25,21.78,17.69,21.51
1983-06-26,18.35,18.53,25.98
1983-06-27,18.29,16.46,23.18
1983-06-28,20.25,14.62,19.5
1983-06-29,21.96,15.06,22.08
1983-06-30,21.98,15.08,22.24
1983-07-01,21.99,15.43,26.31
1983-07-02,22.03,17.68,28.98
1983-07-03,21.01,19.09,29.03
1983-07-04,23.32,20.79,25.94
1983-07-05,21.28,20.74,23.39
1983-07-06,20.06,19.92,21.45
1983-07-07,19.96,20.18,23.28
1983-07-08,18.91,22.05,24.79
1983-07-09,20.91,23.94,21.74
1983-07-10,19.76,25.06,22.17
1983-07-11,17.92,25.82,26.12
1983-07-12,18.19,25.21,27.88
1983-07-13,21.43,22.19,26.0
1983-07-14,24.26,20.61,27.8
1983-07-15,24.76,21.73,29.76
1983-07-16,25.32,24.39,27.71
1983-07-17,22.57,22.66,28.55
1983-07-18,23.21,21.76,27.77
1983-07-19,25.42,22.66,26.31
1983-07-20,24.45,21.61,27.08
1983-07-21,25.29,19.22,23.88
1983-07-22,25.3,22.79,24.19
1983-07-23,25.45,22.04,22.56
1983-07-24,25.56,21.05,22.38
1983-07-25,25.66,23.05,24.25
1983-07-26,26.76,24.12,24.21
1983-07-27,27.03,22.92,25.06
1983-07-28,27.57,21.85,26.11
1983-07-29,26.96,21.07,27.04
1983-07-30,26.86,24.43,26.8
1983-07-31,27.61,25.96,26.56
1983-08-01,24.5,18.89,26.01
1983-08-02,23.69,14.44,26.22
1983-08-03,25.9,14.28,26.63
1983-08-04,28.09,15.54,25.31
1983-08-05,27.61,17.48,25.65
1983-08-06,28.19,15.56,27.18
1983-08-07,28.57,16.32,28.53
1983-08-08,29.2,20.25,27.76
1983-08-09,27.82,22.58,23.52
1983-08-10,26.86,21.86,23.57
1983-08-11,27.79,21.26,20.74
1983-08-12,27.72,18.85,17.99
1983-08-13,27.5,17.17,18.95
1983-08-14,27.21,16.98,21.04
1983-08-15,25.99,19.09,23.03
1983-08-16,27.07,20.2,23.58
1983-08-17,26.62,18.42,24.05
1983-08-18,28.33,21.07,25.44
1983-08-19,29.93,23.2,27.89
1983-08-20,26.77,19.77,24.89
1983-08-21,24.18,19.13,24.2
1983-08-22,25.01,19.74,24.8
1983-08-23,23.9,20.32,22.94
1983-08-24,23.49,20.41,22.47
1983-08-25,25.99,20.43,23.32
1983-08-26,25.16,21.95,25.34
1983-08-27,24.07,21.41,25.64
1983-08-28,24.98,19.14,23.53
1983-08-29,27.46,17.48,22.88
1983-08-30,28.59,18.79,23.11
1983-08-31,27.28,19.67,22.95
1983-09-01,25.89,17.58,22.67
1983-09-02,26.93,16.06,24.04
1983-09-03,27.81,15.17,24.89
1983-09-04,28.06,15.45,25.82
1983-09-05,28.06,18.21,27.73
1983-09-06,27.76,15.28,27.84
1983-09-07,25.58,13.91,23.68
1983-09-08,23.78,16.44,23.07
1983-09-09,23.7,17.27,25.6
1983-09-10,24.16,15.27,28.49
1983-09-11,25.16,11.98,25.16
1983-09-12,26.11,12.37,20.11
1983-09-13,25.57,13.13,18.15
1983-09-14,23.41,15.93,16.46
1983-09-15,20.43,16.82,16.5
1983-09-16,20.32,13.18,19.71
1983-09-17,22.46,12.55,19.71
1983-09-18,20.77,14.37,22.86
1983-09-19,21.59,14.17,24.97
1983-09-20,21.54,12.66,23.33
1983-09-21,22.96,14.7,17.33
1983-09-22,21.57,13.62,13.68
1983-09-23,21.08,15.68,13.66
1983-09-24,19.61,20.17,14.33
1983-09-25,21.74,16.17,15.56
1983-09-26,19.78,14.38,17.12
1983-09-27,16.48,15.58,18.04
1983-09-28,16.72,16.05,15.26
1983-09-29,17.7,17.66,14.98
1983-09-30,18.47,16.39,17.59
1983-10-01,20.68,15.17,19.15
1983-10-02,20.75,16.69,18.86
1983-10-03,22.21,19.36,19.98
1983-10-04,22.69,19.7,20.43
1983-10-05,20.93,16.58,18.71
1983-10-06,18.65,13.2,15.83
1983-10-07,18.32,13.6,15.78
1983-10-08,16.83,12.95,16.13
1983-10-09,20.75,14.31,14.35
1983-10-10,20.24,13.9,14.13
1983-10-11,17.9,10.87,18.12
1983-10-12,16.34,10.83,20.36
1983-10-13,18.79,13.92,17.85
1983-10-14,17.15,12.63,13.8
1983-10-15,17.11,13.18,11.15
1983-10-16,16.51,10.42,12.76
1983-10-17,17.92,9.38,14.56
1983-10-18,15.18,12.4,13.03
1983-10-19,13.57,13.82,10.36
1983-10-20,17.96,9.49,8.35
1983-10-21,15.12,7.78,7.5
1983-10-22,17.82,6.67,10.87
1983-10-23,13.43,5.6,14.45
1983-10-24,12.03,5.06,9.86
1983-10-25,12.38,5.07,9.6
1983-10-26,14.6,6.26,8.85
1983-10-27,14.8,7.7,10.53
1983-10-28,15.72,6.17,13.63
1983-10-29,13.67,5.03,6.05
1983-10-30,9.94,4.28,6.65
1983-10-31,11.56,9.33,8.41
1983-11-01,13.37,11.4,9.97
1983-11-02,14.15,11.77,12.86
1983-11-03,15.39,9.08,7.35
1983-11-04,14.76,10.93,4.7
1983-11-05,14.48,9.48,5.56
1983-11-06,12.73,8.55,8.48
1983-11-07,12.05,10.01,9.05
1983-11-08,12.81,12.73,10.45
1983-11-09,13.72,11.36,10.66
1983-11-10,13.56,8.78,12.38
1983-11-11,15.26,5.58,5.94
1983-11-12,13.47,4.63,3.64
1983-11-13,10.12,2.81,5.2
1983-11-14,11.15,0.01,7.78
1983-11-15,10.8,-1.25,10.94
1983-11-16,13.69,4.89,6.79
1983-11-17,13.73,5.74,5.39
1983-11-18,10.07,3.15,7.86
1983-11-19,10.29,0.86,10.96
1983-11-20,10.4,-0.23,13.38
1983-11-21,10.33,2.6,11.56
1983-11-22,6.83,0.6,8.81
1983-11-23,8.74,-0.83,11.19
1983-11-24,11.62,2.23,8.2
1983-11-25,10.04,12.35,6.77
1983-11-26,6.93,14.6,8.23
1983-11-27,6.36,11.14,5.53
1983-11-28,6.34,9.35,10.25
1983-11-29,7.58,7.43,5.39
1983-11-30,11.25,4.36,4.47
1983-12-01,7.98,-0.25,1.92
1983-12-02,8.91,-1.44,3.24
1983-12-03,8.62,-1.65,4.17
1983-12-04,7.45,-1.43,4.45
1983-12-05,7.79,-0.86,7.74
1983-12-06,6.46,2.4,6.43
1983-12-07,7.41,0.9,2.02
1983-12-08,7.46,0.09,2.07
1983-12-09,8.08,5.28,6.19
1983-12-10,10.31,5.0,3.08
1983-12-11,9.56,0.94,6.3
1983-12-12,6.1,0.26,11.88
1983-12-13,7.89,-0.44,9.8
1983-12-14,8.48,-0.89,10.43
1983-12-15,4.49,3.57,6.89
1983-12-16,4.63,5.03,3.09
1983-12-17,3.88,5.98,-0.26
1983-12-18,2.6,5.05,-0.16
1983-12-19,4.88,7.82,-6.12
1983-12-20,3.38,8.5,-6.91
1983-12-21,4.48,7.37,4.2
1983-12-22,9.11,7.96,0.23
1983-12-23,6.44,11.47,-5.13
1983-12-24,3.03,12.56,-12.56
1983-12-25,3.13,11.45,-11.63
1983-12-26,2.31,8.32,-6.88
1983-12-27,1.84,6.38,-0.08
